1.8029	0.3961
0.2929	0.1158
1.5943	0.3416
1.5225	-0.8137
1.3207	0.0817
2.4792	0.6142
1.4300	-0.5701
2.2387	0.1094
1.9534	-0.4351
1.9301	-0.9688
1.8763	-1.0889
1.1762	0.0870
1.6141	-0.4639
1.4846	1.1633
0.9808	-0.6086
1.6127	-0.1505
0.9540	-0.0255
0.3190	-0.1455
0.3172	-0.1430
0.5504	-0.6972
0.3434	0.0464
0.4452	-0.1479
1.2458	-0.3798
0.3636	0.1509
1.2765	-0.7469
0.0053	-0.0207
0.4417	-0.0099
1.7924	0.5309
0.6414	-0.6533
0.0396	-0.0102
0.4502	-0.3567
0.7585	-0.1486
0.4118	0.0509
0.5780	-0.1635
0.6053	-0.0460
1.2223	-1.1943
1.1642	0.0623
0.6554	-0.1095
1.2823	0.6562
0.8462	-0.3763
1.0637	-1.1807
0.5006	-0.0761
0.8717	0.1599
0.7910	0.2721
1.6095	1.5397
1.5241	-0.6671
0.9086	0.5366
0.2948	0.0778
0.9242	-0.3941
1.0759	-0.4011
1.2933	0.3518
0.3759	-0.4595
0.6345	0.1257
0.7088	-0.1380
0.7015	0.1242
0.8992	-0.6963
1.1415	0.6270
1.2097	0.1235
1.0159	0.5494
1.6633	-0.7088
0.7207	-0.3949
1.2049	0.2972
0.6558	0.2802
0.6525	-0.1618
0.8251	-0.3775
0.3393	0.0344
1.2843	0.1203
0.7918	0.6762
1.6208	1.0209
0.5523	0.0240
0.9533	0.2502
0.4836	-0.6522
0.8599	-0.6813
0.3718	-0.6838
1.3528	-0.3962
0.9149	0.3606
1.0187	-0.7908
2.0222	0.2588
1.1066	-0.9619
0.4668	-0.1212
0.5499	0.2233
0.5728	0.7394
0.8193	0.0030
0.6855	-0.3993
1.1804	0.4990
0.9248	0.5291
1.5997	-0.7633
1.4353	-0.5359
0.7439	-0.7979
1.2883	0.9949
1.2673	1.3408
1.0376	-0.7237
1.4723	-0.3824
0.3334	-0.2430
0.8297	0.0423
0.7748	-0.4462
0.8841	-1.0021
1.0882	-0.1595
1.8040	0.2144
0.8237	0.3366
0.7783	0.4473
0.5781	0.2524
0.5194	0.3486
0.5204	-0.3435
1.3674	1.3612
0.0684	-0.0169
1.3001	0.0433
0.8304	-0.3484
0.8972	-0.2602
0.0218	-0.0177
0.2615	-0.1099
0.7402	-0.3496
0.7171	-0.1068
1.5249	-0.1814
0.9992	0.6651
0.4852	-0.1309
0.9786	0.3223
1.7965	0.4854
0.3517	0.1094
1.0571	0.4159
0.3097	0.0025
0.7501	0.3766
1.4101	0.2386
0.5629	-0.2886
1.0582	1.1676
0.7017	-0.2616
0.7982	0.1750
0.5172	-0.3917
1.1285	-0.0431
0.7692	0.1292
0.8842	-0.0151
1.0083	0.1252
1.1051	0.1730
0.6662	-0.3399
0.3968	0.0084
0.4292	-0.0214
1.7830	-1.2976
0.8926	-0.8605
0.4336	-0.0805
1.1885	-0.8805
0.3750	0.2564
0.4474	0.1936
1.9883	0.5178
0.6179	-0.4849
0.7917	-0.0319
0.0268	-0.0232
1.1747	-0.2136
0.7599	0.1495
1.0096	-0.0773
1.2526	-0.4912
0.7071	-0.8194
0.9567	0.0360
0.7453	-0.4474
0.7550	0.1794
0.2936	-0.3493
1.6606	0.8589
1.1369	-0.1985
0.6737	-0.2534
1.3541	-1.3045
0.9573	0.8114
0.4744	-0.2602
2.1042	-1.9483
1.0258	0.2090
0.6358	-1.0056
0.8385	0.1371
0.8225	-0.5113
1.0552	0.1070
0.8601	-0.1169
1.3768	1.6103
1.0694	-0.2391
0.4454	-0.0585
0.5208	0.5033
1.1426	0.7251
1.0184	0.2586
0.8652	-0.1001
0.9317	0.1683
0.6508	-0.0312
0.0472	0.0146
1.0599	-1.4204
0.1439	-0.0323
0.4020	-0.2168
0.7748	-0.7664
0.6508	0.1387
0.3385	-0.1720
0.6710	-0.6417
1.1124	0.2950
0.9738	-0.6523
0.5366	-0.1430
0.4041	-0.2292
0.1845	-0.2128
0.4006	-0.4389
0.5213	-0.0916
0.4907	-0.2512
1.2933	0.9162
1.1297	-0.2364
1.2802	-0.3708
0.5167	-0.2616
0.2379	-0.2922
1.3351	0.0526
1.2825	-0.5001
0.6478	-0.2622
0.9209	-0.2952
0.8478	-0.6180
0.5837	-0.2747
0.2931	0.0769
1.1144	-0.5642
1.2876	1.0345
0.4969	0.0422
1.2182	0.0353
0.8418	-0.4430
1.8935	0.2481
1.6669	-1.3752
0.8975	-0.0126
1.6135	-1.0171
1.1752	-0.2365
1.4791	0.5884
1.1361	-0.5165
1.2840	0.3035
1.1669	-0.5565
1.3389	-0.3645
1.2812	0.6272
0.5540	-0.3380
0.3916	0.1410
0.9074	-0.2898
2.1774	1.1733
1.0060	-0.0153
0.3199	-0.0167
1.0528	0.4757
0.2594	0.1584
1.2178	-0.5667
1.2434	0.8694
0.8422	0.3506
1.5222	0.6047
1.2721	-0.5108
0.4021	0.2407
0.3614	0.1696
1.1599	0.0720
1.1699	-0.2807
1.0170	-0.6299
0.9550	-0.2828
1.4628	0.3236
1.0718	-0.4336
1.1513	0.8051
1.0166	-0.7715
0.7793	-0.4826
1.3027	-0.1805
1.4846	0.2819
0.5811	0.0076
0.9485	-0.0572
1.1898	-0.2076
1.6753	0.3155
0.3369	-0.1553
1.1771	0.0344
1.3150	0.2853
1.2378	-0.2874
1.2389	-0.8051
1.3169	-0.5415
1.4433	0.4436
0.4871	-0.4418
0.3986	-0.4998
0.6324	-0.6649
1.4390	-0.5199
2.0228	-0.6044
1.1998	-0.9087
0.7683	0.3195
0.7378	-0.1704
1.9677	0.7812
2.0154	1.0589
1.3298	0.0753
0.9196	-0.3286
1.0490	-1.1110
1.4815	0.0074
1.8194	0.1441
1.5890	0.9034
0.6676	0.4838
1.4799	0.9023
1.1187	-0.3806
0.7306	0.1542
1.3632	-0.2420
2.4650	0.8488
1.6226	0.6611
1.6558	0.9032
1.1783	0.2629
0.9366	0.1729
1.1684	0.1608
1.2137	-1.6589
1.9011	-0.4483
1.0803	-0.2518
0.9323	0.5041
1.0288	-0.7369
1.1421	0.0475
2.1191	1.8801
0.7864	-0.7109
1.0709	0.3084
1.3227	0.1827
0.8707	-0.1028
0.3334	-0.5505
1.2737	0.3051
1.0984	-0.5170
0.8860	-0.2946
1.3461	-0.0111
0.8653	0.3695
0.8971	-0.1879
0.9511	0.1997
1.1258	-0.5278
1.7210	-0.2718
0.5381	-0.2941
2.5096	0.6270
0.9187	-0.4343
1.3502	-0.3482
0.8601	0.1632
1.0404	0.0216
1.3567	-0.6145
1.6699	0.2475
0.1096	-0.0762
0.7791	-0.2902
0.3587	-0.1041
0.6225	-0.2238
1.0545	0.2701
1.4834	0.1931
0.4571	-0.1664
0.6017	-0.4988
0.1157	-0.1516
1.1175	0.2528
0.7908	0.4892
1.0825	0.6300
1.1836	-0.6270
1.5156	1.1661
0.6152	-0.1017
2.1326	1.0205
0.6898	0.1627
1.5261	1.5219
0.7580	0.2334
0.8581	-0.5208
1.2109	1.6160
0.9694	-0.5065
0.5972	-0.1783
1.9745	0.5164
0.8546	-0.6527
0.7567	-0.4681
0.9614	-0.7004
1.6848	-0.3261
1.6967	0.7011
1.1292	-0.3508
0.6794	-0.0040
0.5910	-0.1797
1.5270	-0.2786
0.4910	-0.1629
1.1635	-0.2048
0.8661	-0.5067
0.3126	-0.0644
1.2040	-0.1192
1.0503	-0.4354
0.7536	-0.1173
1.3499	-1.5914
1.0086	0.0637
0.4328	-0.0088
0.4430	-0.0064
0.6679	0.1087
1.6790	-0.3045
0.8230	-0.0628
1.4678	-0.4277
1.4833	0.4267
0.8570	-0.6957
0.9982	-0.8072
1.2043	-0.0855
0.9218	-0.4004
0.9875	-0.6559
1.0299	-0.4952
1.2162	-0.0315
0.9527	0.2630
0.7362	0.4755
0.9059	-1.0269
0.9987	-0.3982
1.6676	0.7687
1.8374	1.0872
1.2622	0.4947
2.0645	1.4359
0.8764	0.3272
1.6459	-0.6926
1.3807	-0.2755
1.3330	-1.3532
1.0953	-0.6185
1.6458	-0.5890
1.7828	-0.5937
1.2471	0.2692
1.4966	-0.2872
1.4928	0.4614
0.4522	-0.2954
1.2169	0.2537
1.8138	-0.9470
1.8895	0.9500
0.7231	-0.2650
1.3181	-0.2344
0.6543	0.0594
1.1006	-0.7329
1.0773	-0.9889
1.1017	-0.1438
1.3685	-0.4699
0.8079	-0.8761
0.5492	-0.1215
1.1720	0.1937
1.7526	-0.4601
0.7973	-0.3762
1.0255	-0.3350
1.4460	0.5570
1.4909	0.7093
1.3072	-0.8640
1.4197	-0.6644
1.7057	1.5658
1.6617	0.2121
1.6526	-0.2566
0.6017	-0.6010
0.9602	-0.3200
1.2500	0.0690
1.2274	-0.2535
0.6416	0.1647
0.8936	-0.7270
1.4927	-0.7085
0.9874	-0.3196
1.4351	-0.1882
1.3308	-1.3868
1.0870	0.2584
1.4870	0.6030
0.7413	-0.3039
1.7776	0.6198
1.1714	0.0333
0.9440	0.3814
0.9920	0.0316
1.0438	-0.6035
0.7260	-0.0011
0.6212	-0.1808
0.4654	-0.1683
1.2035	0.2372
1.5188	-1.0769
1.1723	-0.8316
1.4408	0.3755
1.4773	-0.2605
0.6072	0.1793
0.9865	0.4671
0.4670	-0.4896
1.2008	-0.4432
1.3269	-0.7295
1.8471	-1.7027
0.6328	-0.3996
1.3528	-0.3343
0.7753	0.6019
1.4288	0.1912
0.5402	0.2173
0.2892	-0.1874
1.1795	0.2560
1.0552	-0.5924
1.0736	-0.1211
1.0244	-0.4950
1.5352	0.8009
0.9057	-0.1254
1.2315	-0.0264
1.9318	0.2510
1.9175	-0.3357
1.6162	-0.3256
1.1307	-0.0638
0.8836	0.1846
0.9003	-0.5970
1.2575	-0.1918
2.2536	-1.2726
1.0064	-0.4454
1.6259	0.1316
1.0080	0.1669
1.2916	0.8572
0.7037	0.0191
1.0557	-0.6442
1.8260	0.4473
1.3848	-0.7494
0.7943	-0.0179
0.9005	0.1299
0.9029	0.2469
1.3712	-0.1873
1.6727	1.5688
0.7434	-0.5707
0.4871	-0.3015
1.0460	-0.4042
0.8394	-0.4532
1.0834	0.3963
1.0513	-1.3545
2.0611	0.8168
0.9943	-0.6462
0.9955	0.2259
1.3704	-0.3636
1.7912	-0.0548
1.3669	-0.6104
1.3076	0.4283
1.3449	-0.1396
2.0785	-0.4266
1.3827	0.5251
0.7693	0.3044
1.1092	0.7257
1.2453	-0.5689
1.3550	-0.7280
1.2784	-1.0898
0.9195	-1.2524
1.3241	-0.4153
1.2494	-0.0365
1.2386	0.3410
0.9507	0.6518
1.5326	-1.0228
0.3844	-0.0005
0.9987	0.5880
1.3668	0.4731
1.6103	-0.6588
0.8394	-0.4112
0.9144	-0.3666
0.9888	-0.5547
1.2150	-0.5571
0.5981	-0.0318
0.5493	-0.6312
1.7249	0.6525
1.2161	-0.1124
0.7364	-0.3682
1.4689	-1.2065
0.7429	0.1655
1.1333	-0.0760
1.4471	-0.5471
0.8970	0.3032
0.9371	-0.1790
1.4585	0.4508
1.2191	-0.6898
1.2068	0.2146
0.8878	0.2878
1.2652	-0.1830
1.5313	0.6874
0.9766	-0.3640
1.4620	0.6582
0.8390	-0.0939
0.6439	0.1543
1.1250	0.3479
0.4587	0.1154
2.0265	0.5190
2.4026	1.1557
0.5657	-0.0227
1.4236	-0.0407
1.3241	-0.0321
1.7894	1.2777
0.6627	0.1760
1.2023	0.6184
1.3012	0.1189
1.3001	-1.9088
1.0171	-0.1364
0.4919	-0.3271
1.1660	0.8929
1.2181	-0.7193
1.3027	-0.0428
1.3896	-0.6049
0.8737	-0.1237
2.0657	0.4563
1.2355	-0.0900
1.4830	-0.0837
2.0793	1.1745
0.9840	0.0193
1.3337	-0.6543
1.6584	0.0289
1.1371	-0.3272
2.2284	0.2742
1.4779	-0.2757
1.6488	-0.5099
1.2808	-0.2943
1.1778	-0.5804
1.2518	-0.6739
0.8826	0.1364
1.5057	0.2973
1.6259	-1.5777
1.4279	0.3290
1.3375	-0.0053
0.3586	-0.0891
0.7248	0.3607
1.6063	-0.7255
0.9806	0.3108
1.8222	0.2197
1.4098	0.2714
1.4620	0.0660
0.8674	-0.2114
0.9811	0.4208
0.4192	-0.1534
1.5013	-0.0024
0.9396	0.6055
1.0909	0.0778
1.1665	-0.3425
1.1185	-0.9819
2.2821	-0.6142
1.8634	0.6477
1.6493	-0.6124
1.7981	-0.1757
1.2307	-0.0701
1.8303	-0.7248
1.7797	-1.2717
1.8271	1.7024
0.6868	0.3900
0.6631	0.0882
1.0471	0.5972
1.9511	0.3475
1.2390	-0.3532
1.8718	0.1516
0.6287	-0.1553
1.5036	-0.2707
1.2873	0.0323
1.3627	0.8321
1.0413	-0.4602
1.3007	-0.5482
1.9508	-1.1404
0.9035	-0.0099
2.2811	-1.3548
0.6964	-0.3193
0.8636	-0.2988
2.0111	-0.6689
0.8204	-0.3863
1.4515	0.5298
1.3308	-0.2371
0.6961	-0.0306
0.8859	-0.0057
1.4795	-0.4632
1.2531	0.2867
1.2347	0.3182
2.3480	0.7821
0.8457	-0.4365
1.0783	-0.4324
1.1662	-1.1391
0.8353	0.0380
1.5855	-0.0473
1.4370	-0.8465
1.7351	-0.4798
1.7682	0.4546
1.4357	-0.7585
0.8517	0.0131
1.5092	-0.9654
1.0954	1.1337
0.9158	-0.0405
2.0445	-0.9626
1.2137	-0.7222
1.0513	-0.4029
0.3777	-0.6430
1.9282	-0.7567
2.0322	0.0495
1.5255	-0.1670
1.3422	0.3858
1.4938	0.8317
1.6398	0.6567
1.2285	0.0924
1.7883	0.1041
0.9718	-1.0609
1.3162	-0.4240
1.6361	1.1385
1.0016	0.1310
1.6522	0.2492
1.5557	0.1247
0.9063	0.2344
1.5205	-0.9486
1.7492	0.6855
0.9044	0.4143
1.7466	0.4526
0.7734	-0.2596
1.9375	0.5521
0.9541	-0.9737
2.1267	0.3867
0.4914	0.2227
1.4439	0.5477
1.5946	-0.0271
1.3774	0.0402
1.5255	1.2334
1.1428	-0.0993
1.0332	0.0832
0.8830	0.1457
1.3596	-0.6310
1.1138	-0.1798
0.8551	0.2430
1.4110	0.0717
1.1392	-0.1649
1.2305	-0.6818
1.0455	-0.2660
0.7711	-0.3478
0.9778	0.1473
1.3502	-0.5355
1.0264	0.6280
0.7760	-0.2046
1.0185	-0.6863
0.6749	-0.2658
1.0330	0.3513
1.2443	0.5228
1.3157	-1.2282
1.5529	0.2901
1.3278	-0.2899
1.1501	-0.9280
0.4453	-0.0321
1.6631	0.1523
1.2626	0.6681
1.2956	0.4750
1.8931	-0.1644
0.2595	-0.0519
2.0286	-0.3648
1.1895	0.0994
0.9404	-0.5534
1.2763	0.0668
1.6842	0.3703
1.3115	-0.0715
1.6696	0.1682
1.6844	0.4281
1.3046	0.8921
1.6481	0.4159
1.7126	0.1354
1.0607	-0.4634
1.7938	-0.4193
1.4480	0.1954
0.9141	0.2354
1.1374	-0.4112
1.0446	0.3810
1.7765	0.2784
1.8961	0.0508
1.1477	0.8471
0.3547	-0.0135
2.6315	0.6982
1.1577	0.3303
0.6946	0.1896
1.6163	0.7616
1.5944	0.0079
1.4500	-0.6855
0.8660	0.1481
0.8382	0.1139
0.9274	-0.2052
2.2480	-0.4264
1.6167	0.5751
2.1997	0.4966
1.8327	0.8330
1.3996	-0.2187
1.4600	-0.1516
1.4081	-0.3626
1.6679	0.3092
1.3356	0.0010
1.5352	0.1809
1.0232	0.9552
0.5509	-0.5144
1.3377	-0.1258
1.8968	0.2794
0.8427	-0.2256
1.1629	-1.3021
1.1879	-0.2644
0.5205	0.0733
1.3391	-0.0674
1.9159	0.5539
1.1638	-0.9372
2.4092	1.1294
1.1185	-0.1381
1.1906	-0.0481
0.6167	-0.1975
1.1385	-0.0219
0.8729	0.7956
1.5448	-0.4458
1.6231	0.6048
1.5871	-0.2579
0.5342	-0.5638
1.1890	0.3218
1.5103	0.6617
0.9264	0.5252
2.2065	-0.8140
0.3455	-0.3215
0.7229	-0.0564
1.2248	-0.0589
0.7713	-0.2374
0.5257	0.0386
0.7078	0.2593
1.6240	0.8587
0.8101	-0.3142
1.4053	0.6523
1.4819	0.2902
0.9597	0.2245
0.5608	-0.1066
0.7137	-0.6900
1.3225	0.0481
1.4487	0.8001
1.4588	-0.5282
0.6532	0.0413
1.4258	0.1457
1.1179	-0.1495
1.3552	-0.2544
0.8342	0.1996
2.1235	0.1752
1.2877	-0.0673
1.1359	-0.6564
0.8125	-0.0781
0.5869	-0.3397
1.1510	0.0357
0.8035	-0.0905
1.1986	0.0225
0.8648	-0.9404
1.3476	-0.9401
1.5824	-1.1533
1.2834	-0.1182
0.4841	0.1233
1.2040	-0.6372
0.9969	-0.5501
1.8847	-0.5838
0.9738	-0.0043
1.3009	-0.2643
0.7030	-0.0907
1.5096	0.1553
2.1455	1.2982
1.4056	0.1895
1.6505	-0.0101
1.8884	0.0053
0.9299	-0.2724
1.5361	-0.6869
1.8236	1.2235
1.9730	-1.0870
1.8771	-0.2692
2.6534	0.3143
2.2796	0.3390
1.7005	-2.2370
1.3841	0.1208
1.5622	0.1071
2.5460	1.4455
1.9537	0.6623
1.8449	-0.7403
1.4714	-0.6696
2.3246	-1.4289
1.2971	-0.7507
1.6456	0.1877
1.4512	-0.6897
1.3487	-0.0329
0.9763	0.0497
1.6306	0.1473
1.1946	-0.5253
1.9167	0.1684
1.1961	0.5040
1.4199	-0.1646
1.0140	-0.1353
1.9257	0.2265
1.6428	0.6548
1.7352	-0.6258
3.1388	-0.0238
1.6450	-0.1219
1.6720	-0.0688
1.1114	0.0419
2.1438	1.4523
1.1914	-0.7050
1.8648	0.5542
1.4445	-0.3743
1.4991	-0.4034
2.4792	-0.9208
1.0446	0.2432
1.7636	-0.0269
0.6037	-0.8493
0.6088	-0.2457
1.1890	0.0278
2.6015	-0.4752
2.0886	-0.6329
1.1257	-0.4005
1.4658	0.5665
1.6500	-0.2831
2.0310	-1.4959
1.3597	-0.1399
1.7243	0.3049
1.1664	0.0030
0.7936	-0.3220
0.8762	-0.1892
1.3224	-0.4044
1.0053	-0.0868
1.2876	-0.0824
0.9520	-0.1595
1.7343	-0.0230
0.7724	-0.0796
1.5161	-1.1647
1.5565	-0.1284
0.8036	0.1318
1.3741	0.3150
1.9611	-0.9327
1.5549	-0.5075
1.7923	-1.4533
2.4438	1.6868
1.2147	-0.1606
1.0939	-0.4485
1.8726	-0.7829
1.5438	-0.9294
1.1337	0.2104
1.2443	1.0129
2.1066	-0.3340
2.0677	0.8711
1.9320	-0.4174
1.6769	1.1667
2.9277	-0.1671
0.7683	-0.2413
1.0211	-0.0079
1.3927	0.0866
1.0099	-0.2885
1.9374	-0.2491
1.7605	1.5531
1.5839	-0.5698
1.0191	-0.6989
1.1802	0.2111
1.0630	-0.1395
1.3005	-0.5757
1.3252	-0.4782
2.2105	0.6508
0.9265	0.0611
1.2798	-0.0747
1.3357	-0.8208
2.2698	-0.5430
1.4014	-0.8804
1.4618	0.3883
1.5077	-0.7565
1.9701	0.5149
0.9165	-1.3276
1.3183	-0.5930
1.0153	0.2773
2.1461	0.0587
1.3294	-0.0092
0.7759	-0.4995
2.4061	0.6324
0.9759	-0.4720
1.5553	0.3461
1.6338	0.2081
1.6529	-2.0811
2.0565	-0.7070
0.3528	-0.5426
1.3432	-0.8146
1.1939	-0.4339
2.0259	-1.1709
1.0873	-0.3759
0.7774	0.0105
0.9730	-0.7920
2.1085	-0.5490
1.8413	-1.4165
2.0455	-0.3541
0.7536	-0.1268
1.6061	-0.1051
2.3063	-0.6144
2.1822	-0.2371
1.4225	-0.0095
0.9976	-0.6564
1.0066	0.3121
1.0769	0.0845
1.2263	-0.2942
1.7546	-0.1050
2.1696	-0.0473
0.8905	-0.1752
1.4156	-0.3521
1.9591	0.6908
1.3389	0.2038
1.8893	0.0388
2.7481	1.1163
1.5572	-1.3025
2.1576	0.2303
2.8421	1.5031
1.7473	-0.1828
1.8678	-0.1052
1.3662	0.6436
1.1312	0.4533
1.2470	0.9211
2.1904	0.6446
1.5745	0.2500
1.5369	1.4138
1.2612	-0.3387
1.9173	-2.5430
0.3409	-0.2192
1.1116	-0.0170
1.9504	0.4976
1.2467	-0.0645
2.2814	0.1926
1.7264	0.4086
1.2752	0.5458
1.0763	0.3113
2.2229	0.9439
1.2246	-0.5380
0.9605	-1.2371
1.9279	-0.1975
2.9702	0.5130
1.1773	0.0702
0.8134	-0.2653
1.0054	-0.0808
0.8044	0.3195
1.0611	0.2946
1.9782	0.5949
1.7004	0.9146
1.8699	0.1666
0.9288	-0.2245
2.1340	0.1034
1.4888	1.0463
0.9746	0.1840
1.3705	-0.2718
1.6101	0.7383
2.8375	1.2348
0.9202	0.3573
0.4389	-0.1127
1.5689	-0.4435
1.4470	-0.6262
1.7815	1.0532
0.9689	-0.0871
1.1624	0.1531
0.6456	0.1199
1.9551	1.3815
2.0098	0.7954
0.7940	-0.2813
1.5411	0.6162
1.2184	-0.0951
0.3885	-0.3529
0.9601	0.0399
1.0082	-1.5583
1.5007	-0.0251
1.4302	-0.1380
1.6827	0.8038
1.9107	-0.4813
1.3545	0.2912
0.3186	-0.1331
1.1283	-0.2426
1.6857	-0.4625
1.2818	-0.4069
1.2039	0.6896
2.5105	0.9905
1.2157	-0.2164
1.2234	-0.5735
1.5547	0.7470
1.0530	-0.1061
1.2450	0.9432
1.7118	0.6443
0.4127	-0.2597
1.4471	-0.1518
1.1332	-0.4964
1.3792	-1.6560
1.3543	0.2271
1.0832	-0.2689
2.0400	1.1503
2.1028	-0.1731
1.8696	0.6745
1.4623	0.3373
0.8971	-0.0727
1.6850	0.4377
0.8862	-0.0901
2.8799	2.3787
1.2935	0.3374
0.9249	-0.3738
0.9180	0.5694
2.0336	1.8082
1.3747	-0.4089
1.1114	-0.2782
1.2503	0.0129
0.5546	-0.2317
2.5532	1.9923
2.1965	0.9563
1.5875	0.5381
1.3315	0.5742
1.8806	0.7177
0.8155	-0.6784
1.9280	0.6144
1.6502	1.4336
1.4098	0.3909
2.3714	-0.8921
0.9584	0.0715
0.9199	0.3696
0.9840	0.5097
0.7938	0.2883
1.3071	-0.2049
1.8821	0.1719
1.0344	0.6184
1.5759	-0.6244
2.6241	1.1943
1.4864	0.9811
1.5310	1.4523
1.8560	0.3689
1.0987	0.1950
0.8511	0.2496
0.8478	0.0271
2.2105	-1.7083
1.5664	1.4157
1.2308	-0.1775
0.7151	-0.1306
1.1810	0.4452
0.6830	-0.0704
0.9947	0.0577
1.3466	-1.1069
0.9731	-0.3670
2.5042	-0.0344
1.9167	-0.3621
1.8881	1.3338
1.8861	1.2023
0.9771	-0.4943
1.8485	1.7513
2.7750	-1.1059
0.9049	-0.2506
1.4822	0.7366
0.7157	-0.5106
1.5391	0.2598
1.4815	-0.1876
0.5156	-0.2544
2.0086	0.0358
1.6805	0.6182
1.3377	-0.6091
1.2701	1.0990
1.3896	1.4560
2.1478	0.7630
1.3113	-0.6650
2.3890	-0.5891
1.1809	-0.3551
1.7423	0.1282
2.7852	1.7973
0.6774	0.0313
2.6862	-0.2366
1.2079	-0.1678
1.9304	-0.7680
1.2859	0.3331
2.0199	-0.7856
2.3214	1.6221
1.0227	-0.5831
1.7471	-1.0270
1.3399	-0.4434
1.9126	0.8954
1.6140	0.3304
1.6625	-0.2726
2.2347	0.9310
1.6863	0.1319
1.9191	-0.9483
1.1190	-0.3125
0.8498	0.4622
1.4585	-0.0306
1.7644	0.2901
1.9185	0.6984
0.2645	-0.1121
3.1044	1.4947
1.2594	1.0962
0.7455	-0.3378
1.4369	1.0284
1.6128	0.3622
1.5101	0.0447
1.0258	0.3055
2.0276	1.2723
1.3292	0.0938
1.5707	-0.4946
1.7408	-0.2561
1.4553	0.8010
1.2792	0.4073
1.2532	-0.8241
1.6359	-0.0386
0.5202	-0.0432
0.8597	-0.1599
1.2944	-0.3924
1.5242	0.7913
0.8250	-0.2961
1.8730	-0.2469
1.6397	0.6228
0.1420	-0.1451
0.6421	0.0258
2.0183	0.4978
1.7286	1.1545
0.6409	-0.2008
0.5219	-0.2158
0.7966	-0.4024
1.9941	0.2423
2.0243	-0.4329
1.9845	0.1098
0.6415	-0.0299
1.5824	-0.5056
1.0329	-0.9970
1.1497	0.1220
1.6428	-1.2663
1.7468	0.4530
0.7070	0.0804
2.5290	0.9238
1.5640	-0.2305
1.1496	0.1278
0.5929	-0.1591
1.7975	0.1786
1.3229	-0.0167
0.7551	-0.2932
1.3789	-0.0912
1.5524	0.5151
1.4236	0.4398
1.3939	-0.4413
1.1305	-0.0304
2.2134	-0.1883
0.5872	-0.4808
1.5053	0.1153
1.0155	-0.0636
2.4662	0.3455
0.6957	-0.7171
2.1875	0.2152
1.3516	0.2107
1.3806	-0.6241
1.3758	0.2949
0.9408	0.4047
1.1919	-0.0302
0.7449	-0.4313
1.5764	0.0836
2.1025	0.2655
1.0737	-0.2049
0.4926	-0.0849
0.9027	-0.3236
0.8252	0.5679
1.7848	1.3575
0.6333	-0.1310
0.6330	-0.0673
1.5920	-0.2203
1.3132	0.7319
1.6150	-0.1981
1.2480	-1.3435
1.3355	-1.2855
0.9204	0.4356
0.3482	0.0618
1.6704	-0.5641
